"company_name","industry","total_reviews","company_overall_rating","company_work_life_balance","company_salary_benefits","company_job_security","company_company_culture","company_skill_development","company_work_satisfaction","company_promotions_appraisal","review_title","overall_rating","review_date","designation","employment_type","employee_status","work_location","likes","dislikes","additional_comments","sub_work_life_balance","sub_salary_benefits","sub_job_security","sub_company_culture","sub_skill_development","sub_work_satisfaction","sub_promotions_appraisal","source_page","source_url"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Sales Support & Operations","4.0","29/07/2023","Area Executive- Sales","Permanent","Current Employee","Kolkata","ITC IS A VERY GOOD COMPANY TO LEARN.IF YOU JOIN AS SALES TRAINEE THERE IS  HUGE OPPORTUNITY TO LEARN ALL FMCG RELEATED THINGS.IN TERMS SYSTEMS AND PROCESS ITC IS IN SECOND POSITION POST HUL.THERE ARE MANY SUPPORTIVE BOSS WHO HELPS TO GROW IN CAREER.IN SHORT IT IS A VERY GOOD COMPANY.","IN METRO BRANCH,THERE ARE HUGE PRESSURE.SO WORK LIFE BALANCE IS DISTURBED.MOREOVER IN BIGGER BRANCH LIKE KOLKATA,HUGE POLITICS IS THERE.METRO BRANCH CULTURE IS NOT GOOD ALSO.IF YOUR LUCK IS GOOD,YOU WILL BE UNDER GOOD BOSS AND HE WILL HELP TO GROW YOU IN YOUR CAREER.IN SHORT,ITC IS A VERY GOOD COMPANY TO LEARN,BUT NOT A GREAT COMPANY TO SUSTAIN(FOR 10-12 YEARS)","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","3.0","3.0","4.0","3.0","5.0","4.0","4.0","132","https://www.ambitionbox.com/reviews/itc-reviews?page=132"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Procurement & Purchase","3.0","27/07/2024","Officer - Crop development Procurement","Permanent","Current Employee","Jaisalmer","In my team starting time  is good after mesh happened","They never  look in your personal  ability and skills 
Never give good opportunity to work 
Always uper management dominate company","Flexible Timings ,","2.0","2.0","5.0","2.0","1.0","1.0","1.0","132","https://www.ambitionbox.com/reviews/itc-reviews?page=132"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Area executive","5.0","28/05/2024","Area Executive","Permanent","Current Employee","Visakhapatnam","Subordinate supports & environment to lean more from Subordinate.","Promotion part mostly","Monday to Saturday ( Flexible Timings ) , This is a desk job.","4.0","4.0","4.0","4.0","4.0","4.0","4.0","132","https://www.ambitionbox.com/reviews/itc-reviews?page=132"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Food, Beverage & Hospitality - Other","2.0","02/03/2025","Food & Beverage Manager","Permanent","Current Employee","Chennai","Nothing","Salary 
Working hours 
HR policy 
Leadership program 
Many Many More","Monday to Saturday ( Strict Timings ) , This is a desk job.","1.0","2.0","2.0","1.0","1.0","1.0","2.0","132","https://www.ambitionbox.com/reviews/itc-reviews?page=132"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Finance & Accounting - Other","4.0","28/02/2025","Team Lead","Permanent","Current Employee","Kolkata","Reimbursement and food facility.","In case of business requirment WFH allowed but not for work","Monday to Friday ( Strict Timings ) , This is a desk job.","4.0","4.0","3.0","3.0","3.0","3.0","3.0","132","https://www.ambitionbox.com/reviews/itc-reviews?page=132"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Engineering","4.0","08/03/2025","Executive Utility  Manager","Permanent","Current Employee","Kolkata","Good working culture and lots of learning initiatives.","No  growth plan for Lateral hire. Also salary is very less for lateral hire.",". No hybrid Structure. , Monday to Saturday ( Strict Timings ) , This is a desk job.","4.0","4.0","4.0","4.0","4.0","4.0","3.0","132","https://www.ambitionbox.com/reviews/itc-reviews?page=132"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Software Development","5.0","13/09/2023","Front -End-Developer","Permanent","Current Employee","Guwahati","updated.  See update
profile picture
What do you like about working at ITC?*
Based on my understanding of my knowledge, here are some of the things that people like about working at ITC:
Job security: ITC is a well-established company with a long history of success. This gives employees a sense of job security, knowing that they are likely to have a stable income and benefits.
Good pay and benefits: ITC offers competitive salaries and benefits, including health insurance, retirement plans, and paid time off.
Opportunities for growth: ITC encourages employees to develop their skills and advance their careers. There are many opportunities for training and development, as well as promotions within the company.
Work-life balance: ITC strives to create a healthy work-life balance for its employees. This includes flexible work hours and a supportive work environment.
Good company culture: ITC has a positive and supportive company culture. Employees feel valued and appreciated, and they are proud to work for the company.
Challenging and rewarding work: ITC employees have the opportunity to work on challenging and rewarding projects. This allows them to use their skills and knowledge to make a difference in the world.
Of course, no company is perfect, and there are some downsides to working at ITC as well. Some of the cons that have been mentioned in reviews include:
Slow career growth: Some employees feel that it is difficult to advance their careers at ITC. This is due to the fact that the company is hierarchical and there are limited opportunities for promotion.
Long hours: Some employees work long hours, especially during busy periods. This can lead to work-life imbalance.
Bureaucracy: ITC can be a bureaucratic company, which can make it difficult to get things done.
Overall, ITC is a large and complex company with a variety of pros and cons. Whether or not you would enjoy working there depends on your individual preferences and priorities.
profile picture
100words
View other drafts
Job security, good pay and benefits, opportunities for growth, work-life balance, good company culture, and challenging and rewarding work.
Of course, there are also some downsides to working at ITC, such as slow career growth, long hours, and bureaucracy. Ultimately, whether or not you would enjoy working at ITC depends on your individual preferences and priorities.","Low salaries
Lack of appreciation for hard work
Poor increments
Unreasonable working hours
Toxic work culture
Lack of opportunities for growth and development.","A software company might use a hybrid structure to combine the functional expertise of its developers with the project-based focus of its product managers. A managed services provider might use a hybr , Monday to Friday ( Flexible Timings ) , This is a desk job.","5.0","3.0","5.0","5.0","5.0","5.0","5.0","132","https://www.ambitionbox.com/reviews/itc-reviews?page=132"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Management","3.0","15/11/2024","Quality Assurance and Process Excellence Manager","Permanent","Current Employee","Pune","- People culture
- Job security
- Learning opportunity","- Disparity basis college
- Slow promotion cycle
- Travel might get hectic basis location","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City , Travel Within Country .","3.0","3.0","5.0","4.0","4.0","3.0","3.0","132","https://www.ambitionbox.com/reviews/itc-reviews?page=132"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Retail & B2C Sales","4.0","13/11/2024","Area Executive (working remotely)","Permanent","Current Employee","","Salary and benifits comes timely.","Senior politics and only ordering by senior.","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","3.0","4.0","2.0","1.0","2.0","1.0","3.0","132","https://www.ambitionbox.com/reviews/itc-reviews?page=132"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Finance","3.0","12/02/2025","Finance Executive (working remotely)","Permanent","Current Employee","","Employee benefits","Environment, pressure, no any latest skill","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","1.0","3.0","4.0","1.0","2.0","2.0","2.0","132","https://www.ambitionbox.com/reviews/itc-reviews?page=132"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Operations, Maintenance & Support","4.0","09/08/2024","WTP Operator (working remotely)","Permanent","Current Employee","","Company is good near by home  I pround company","Nothing I s good","Monday to Friday ( Strict Timings ) , This job involves Travel Within City .","4.0","3.0","3.0","5.0","4.0","3.0","3.0","132","https://www.ambitionbox.com/reviews/itc-reviews?page=132"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","BD / Pre Sales","5.0","23/03/2025","Area Executive","Permanent","Current Employee","HQ LUCKNOW","Team Mambers senior's and all Itc Team is very supportive.","Pressure of parameters","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within Country .","3.0","4.0","4.0","5.0","5.0","4.0","3.0","132","https://www.ambitionbox.com/reviews/itc-reviews?page=132"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Engineering","5.0","14/11/2024","Asst Manager Engineering & utilities","Permanent","Current Employee","Kolkata","If you wanna enjoy what you do you should come. The freedom of doing the things can't available everywhere.","nothing to dislike","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within Country .","4.0","5.0","5.0","5.0","5.0","5.0","4.0","132","https://www.ambitionbox.com/reviews/itc-reviews?page=132"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Recruitment & Talent Acquisition","5.0","09/04/2024","HR Intern","Intern / Trainee","Current Employee","Bengaluru","Projects that make you redefine your limits and learn more and more","Nothing as such as I am new to it.","Not Specific , Monday to Friday ( Strict Timings ) , This is a desk job.","3.0","5.0","4.0","4.0","5.0","4.0","5.0","132","https://www.ambitionbox.com/reviews/itc-reviews?page=132"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Customer Success","4.0","26/06/2024","MIS Associate","Contractual","Current Employee","Bengaluru","Timings are good..you will get food benifits","Salary hike appraisals are very less","Monday to Friday ( Strict Timings ) , This is a desk job.","4.0","3.0","4.0","4.0","3.0","4.0","2.0","133","https://www.ambitionbox.com/reviews/itc-reviews?page=133"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Production","1.0","22/12/2024","Manufacturing Executive (working remotely)","Permanent","Current Employee","","There is nothing worth working for this company","","","1.0","1.0","1.0","1.0","1.0","1.0","1.0","133","https://www.ambitionbox.com/reviews/itc-reviews?page=133"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Management","5.0","17/04/2025","Manager","Permanent","Current Employee","Hyderabad","Freedom in work culture","Slow growth for long service","Monday to Saturday ( Strict Timings ) , This is a desk job.","4.0","4.0","5.0","5.0","5.0","4.0","4.0","133","https://www.ambitionbox.com/reviews/itc-reviews?page=133"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Accounting & Taxation","4.0","03/08/2024","Tax Preparer (working remotely)","Permanent","Current Employee","","Perk good
Work life optimal
Training best","Not much there all good here till today","Monday to Friday ( Flexible Timings ) , This job involves Travel Within City .","4.0","4.0","4.0","4.0","4.0","4.0","4.0","133","https://www.ambitionbox.com/reviews/itc-reviews?page=133"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Management","2.0","16/01/2025","Assistant Manager","Permanent","Current Employee","Trichy","Job is secured","No proper culture. It is just like a government company","Monday to Saturday ( Flexible Timings ) , This is a desk job.","2.0","2.0","4.0","1.0","2.0","2.0","3.0","133","https://www.ambitionbox.com/reviews/itc-reviews?page=133"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Production & Manufacturing","3.0","22/07/2025","SFM","Permanent","Current Employee","Pune","Nothing","Poor office culture, poor management, 0 skill development and no work life balance","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","1.0","2.0","4.0","2.0","1.0","2.0","1.0","133","https://www.ambitionbox.com/reviews/itc-reviews?page=133"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Retail & B2C Sales","3.0","02/02/2025","Team Lead","Permanent","Current Employee","Mysuru / Mysore, Karnataka","Skills development","No promotion and no increase Salary","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","3.0","2.0","3.0","3.0","4.0","4.0","1.0","133","https://www.ambitionbox.com/reviews/itc-reviews?page=133"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Advertising & Creative","2.0","27/07/2024","Back Office Executive (working remotely)","Permanent","Current Employee","","Working 
Good facility 
Good travel","Bad salary 
Bad talking 
Very bad","Monday to Friday ( Flexible Timings ) , This is a desk job.","2.0","2.0","1.0","2.0","4.0","2.0","1.0","133","https://www.ambitionbox.com/reviews/itc-reviews?page=133"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Construction / Manufacturing","1.0","02/05/2025","Maintenance Executive","Permanent","Current Employee","Tiruchirappalli","Exposure","Irrelevant job description for entry level persons in trichy plant. HR relationship was bad and no promotion in plant. Getting good promotion and recognition for executed work in other ITC plants","Flexible Timings , This is a desk job.","1.0","2.0","5.0","1.0","1.0","1.0","2.0","133","https://www.ambitionbox.com/reviews/itc-reviews?page=133"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","","4.0","11/04/2021","General Manager","Operations Department","Current Employee","Bengaluru","India's Best Company , with lots of benefits & a successful company, Extraordinary growth , salary hike, Good environment.","ITC can give an opportunity to youngsters who has talent not money.","Rotational Shift ( Flexible Timings ) , This job involves Travel Within City .","5.0","5.0","4.0","5.0","5.0","5.0","5.0","133","https://www.ambitionbox.com/reviews/itc-reviews?page=133"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Retail & B2C Sales","2.0","04/10/2024","ASO","Permanent","Current Employee","Narayanghat, Nepal","Product only","Totally frosted system, managment and leadership","Monday to Saturday ( Strict Timings ) , This job involves Travel Within Country .","2.0","3.0","1.0","1.0","1.0","1.0","1.0","133","https://www.ambitionbox.com/reviews/itc-reviews?page=133"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Other","4.0","28/09/2024","Area Executive","Permanent","Current Employee","Patna","ITC is good for freshers. People get lot of time to learn when they are new to this industry.","","","1.0","2.0","5.0","3.0","3.0","2.0","1.0","133","https://www.ambitionbox.com/reviews/itc-reviews?page=133"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Marketing","5.0","22/04/2025","QC Executive","Permanent","Current Employee","Kolkata","the office the facility and the food","politics and third-party payroll system","Monday to Saturday ( Strict Timings ) , This is a desk job.","4.0","4.0","4.0","3.0","4.0","2.0","3.0","133","https://www.ambitionbox.com/reviews/itc-reviews?page=133"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","BFSI, Investments & Trading","4.0","14/12/2024","South West Nigeria","Permanent","Current Employee","Ibadan","Help to develop individual to in other fields of our choices.","Delay in products delivery to the buyer.","3 days/week from office , Flexible Timings , This job involves Travel Within City .","4.0","4.0","4.0","3.0","4.0","4.0","4.0","133","https://www.ambitionbox.com/reviews/itc-reviews?page=133"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Operations","4.0","11/08/2023","Operations Manager","Permanent","Current Employee","Kushalnagar","Salary packages are usually always the best in the industry. 
Amazing job security and very timely disbursement of salaries
Constantly looking for ways to develop employees intellectually and academically","Work culture- people in the system for years are at higher levels and there is a toxic culture. They expect you to keep working sometimes ruthlessly even on holidays.","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within Country .","3.0","5.0","5.0","3.0","4.0","3.0","4.0","133","https://www.ambitionbox.com/reviews/itc-reviews?page=133"
